iter	Logloss
150	0.005400837838
151	0.005383260949
152	0.00537177826
153	0.005356841223
154	0.00530198841
155	0.00527842276
156	0.00526781872
157	0.005249680053
158	0.005242091314
159	0.005226201432
160	0.005212371214
161	0.005169506523
162	0.005156526504
163	0.00514264552
164	0.005131862961
165	0.005094925665
166	0.005087727994
167	0.005073951333
168	0.005059859473
169	0.005045272223
170	0.005030873534
171	0.005020502685
172	0.005007013328
173	0.004995609856
174	0.004968580933
175	0.004932146281
176	0.004897395845
177	0.004865153604
178	0.004856205887
179	0.004818741959
180	0.004807569447
181	0.004797529974
182	0.004786396512
183	0.004777163164
184	0.004766786736
185	0.004761718464
186	0.004747910004
187	0.004741365044
188	0.004730933944
189	0.004721701712
190	0.004714442675
191	0.004704012691
192	0.004694425094
193	0.0046843912
194	0.004676020881
195	0.00466426567
196	0.004644747106
197	0.004634972065
198	0.004625249184
199	0.004612960089
200	0.004604394515
201	0.004592669988
202	0.004561139034
203	0.004549205584
204	0.004539769449
205	0.004527356786
206	0.004519880458
207	0.004514353894
208	0.004507523582
209	0.004485100176
210	0.004477930399
211	0.004468552841
212	0.004458429966
213	0.004448936649
214	0.00442973161
215	0.004421968535
216	0.004412940206
217	0.004385182702
218	0.004374966104
219	0.004358462004
220	0.004351148016
221	0.004342659707
222	0.004329405494
223	0.00431847454
224	0.004312289687
225	0.004298251662
226	0.004293212958
227	0.004282535278
228	0.004274848632
229	0.004254065929
230	0.00424869808
231	0.004241813654
232	0.004238256101
233	0.004218319691
234	0.004208381471
235	0.00420242144
236	0.004193328676
237	0.004185316791
238	0.004179260248
239	0.004157530556
240	0.004150568586
241	0.004142579294
242	0.00413590686
243	0.004127842813
244	0.004121333557
245	0.004115978539
246	0.004102283327
247	0.004093189726
248	0.004085970298
249	0.0040815804
250	0.004071381096
251	0.004064178962
252	0.004057881418
253	0.004051164633
254	0.004046080741
255	0.004040720144
256	0.004035038213
257	0.004029694352
258	0.004018161454
259	0.004011662519
260	0.004005933168
261	0.004000245658
262	0.003994626208
263	0.003988878448
264	0.003984250896
265	0.00397813996
266	0.003968452783
267	0.003963312267
268	0.003958418889
269	0.003942021621
270	0.003936091437
271	0.003931314374
272	0.003928506602
273	0.003922089395
274	0.003913468033
275	0.003902462883
276	0.003896325727
277	0.003891895383
278	0.003884552944
279	0.003872973463
280	0.003866023488
281	0.003853525749
282	0.003844954317
283	0.00383903529
284	0.003834031732
285	0.003829176846
286	0.003817225544
287	0.003811110982
288	0.003807634321
289	0.003801865919
290	0.00379533128
291	0.003792000223
292	0.003786892621
293	0.003778675717
294	0.00377227692
295	0.003766957885
296	0.003764617888
297	0.003758694398
298	0.003754355266
299	0.003746862759
300	0.003736310043
301	0.003729258814
302	0.003725357054
303	0.003718936499
304	0.003714312294
305	0.003707561758
306	0.003703200868
307	0.003698093546
308	0.003694585365
309	0.003683301835
310	0.00367820846
311	0.003675767767
312	0.003672397939
313	0.003667826173
314	0.003662624012
315	0.003650995439
316	0.003646302616
317	0.003641181067
318	0.003636113353
319	0.003629181509
320	0.003620041605
321	0.003615494107
322	0.003611148559
323	0.003603980456
324	0.003598830735
325	0.003594571378
326	0.003590962222
327	0.003583787145
328	0.003575758523
329	0.003568130174
330	0.003563827583
331	0.003558297671
332	0.003549472407
333	0.003545122676
334	0.003536836316
335	0.003532182265
336	0.003526184578
337	0.003523426456
338	0.003518323318
339	0.00351552475
340	0.0035107078
341	0.003507123748
342	0.003500744197
343	0.003496989437
344	0.003490792868
345	0.003483150015
346	0.003476648848
347	0.003470706111
348	0.003467536558
349	0.00346407747
350	0.003460281705
351	0.003455986366
352	0.003452166334
353	0.003448500554
354	0.003444613856
355	0.003441196887
356	0.003439164279
357	0.003435196411
358	0.003432154053
359	0.003427035852
360	0.003423300337
361	0.003418046015
362	0.003414835738
363	0.003412510525
364	0.003409267334
365	0.003407439186
366	0.003402327958
367	0.003399034
368	0.003393937276
369	0.003389446124
370	0.00338656806
371	0.00338247467
372	0.003378359245
373	0.00337091611
374	0.003360552234
375	0.003357577658
376	0.003353145639
377	0.003350112208
378	0.003346044202
379	0.003342807425
380	0.003340392953
381	0.003335509616
382	0.003330594481
383	0.003323662357
384	0.003318567307
385	0.003313712701
386	0.00330718113
387	0.003300753044
388	0.003296425348
389	0.003293603071
390	0.003290438539
391	0.003288585287
392	0.003283396515
393	0.003280278565
394	0.003276993254
395	0.003271086221
396	0.003265717256
397	0.003262278251
398	0.003259380941
399	0.003256469962
400	0.003251004485
401	0.003247378035
402	0.003242915892
403	0.003240397097
404	0.003238584012
405	0.003235241798
406	0.003231357889
407	0.003228268392
408	0.003222819093
409	0.003219191248
410	0.003216288638
411	0.003213514338
412	0.003209472551
413	0.003207733663
414	0.003205809003
415	0.003202921734
416	0.003200299454
417	0.003196012762
418	0.003190268627
419	0.003188538107
420	0.00318486368
421	0.003181611841
422	0.003177958055
423	0.003174777903
424	0.003171682547
425	0.003168292914
426	0.003165274824
427	0.003163124225
428	0.003159359702
429	0.003156326828
430	0.003144352653
431	0.00314186761
432	0.003139124551
433	0.003133965346
434	0.003130713228
435	0.003128174071
436	0.003125413718
437	0.003122833558
438	0.003120137918
439	0.003117508107
440	0.003114645942
441	0.003110901502
442	0.003108002797
443	0.003106110214
444	0.003103614571
445	0.003099948791
446	0.003097905304
447	0.003095739364
448	0.003092932429
449	0.003090511262
450	0.00308788954
451	0.003086360691
452	0.003082604535
453	0.003081175266
454	0.003077715062
455	0.003074019157
456	0.003070876382
457	0.003068400823
458	0.003063939795
459	0.003059833575
460	0.003056184252
461	0.003053787632
462	0.003051543311
463	0.003048432613
464	0.003045286213
465	0.003043226547
466	0.003037789243
467	0.00303442583
468	0.003032474392
469	0.003025143668
470	0.003022729475
471	0.003020688498
472	0.003016983667
473	0.003013690825
474	0.003011057946
475	0.003008286156
476	0.00300510182
477	0.003000917497
478	0.00299363754
479	0.00298954694
480	0.002986193011
481	0.002984408655
482	0.002980913584
483	0.0029791839
484	0.002977228278
485	0.002974763598
486	0.002972491941
487	0.002969553626
488	0.002962814248
489	0.002959450835
490	0.002957115022
491	0.002955305284
492	0.002944889247
493	0.002942354274
494	0.002940986371
495	0.002939880667
496	0.002936581688
497	0.002932709774
498	0.002929951095
499	0.002926893396
500	0.002924311562
501	0.002922676437
502	0.002920058063
503	0.002918302438
504	0.002911961659
505	0.002907631174
506	0.002905589082
507	0.002902443518
508	0.002899569359
509	0.002897080689
510	0.002893122305
511	0.002890235594
512	0.002885958664
513	0.002884158968
514	0.002882115481
515	0.002877527816
516	0.00287269413
517	0.00286951872
518	0.002867187928
519	0.002864208053
520	0.002862791893
521	0.002861393586
522	0.002859254703
523	0.002857235204
524	0.002856075108
525	0.002853952403
526	0.002852670134
527	0.002851852571
528	0.002850537945
529	0.002848112594
530	0.002842073067
531	0.00283973056
532	0.002837332545
533	0.002832565803
534	0.002831010455
535	0.002828812158
536	0.002826759466
537	0.002824958933
538	0.002822972349
539	0.002820238774
540	0.002815676493
541	0.00281312311
542	0.002811352423
543	0.002809749655
544	0.002806946625
545	0.002805039538
546	0.002803484747
547	0.002800280327
548	0.002798990247
549	0.002796014555
550	0.002794701045
551	0.00279295072
552	0.002790908348
553	0.002789157744
554	0.002787606859
555	0.002786148301
556	0.002784695601
557	0.002781698152
558	0.002778406147
559	0.002777538934
560	0.002776694036
561	0.002774747061
562	0.00277381374
563	0.002771264821
564	0.00276976777
565	0.002768371136
566	0.002765814686
567	0.002762912075
568	0.002759634016
569	0.002756922756
570	0.002755094329
571	0.002752194508
572	0.002749580317
573	0.002744860158
574	0.0027428772
575	0.002741314878
576	0.002739443216
577	0.002736745623
578	0.002735128351
579	0.002733433255
580	0.002731386142
581	0.002729688257
582	0.00272255781
583	0.002718081441
584	0.002715491797
585	0.002713739241
586	0.002709869558
587	0.002708205703
588	0.002705818009
589	0.002703699488
590	0.00270201025
591	0.002698471944
592	0.002695637115
593	0.002693452765
594	0.002691154888
595	0.00268738367
596	0.002685159433
597	0.002684175624
598	0.002681550834
599	0.002678670539
600	0.002676401113
601	0.002674208117
602	0.002672805067
603	0.002671152649
604	0.002669334263
605	0.00266694908
606	0.002666114223
607	0.002664488583
608	0.002663338529
609	0.002661884155
610	0.002659887808
611	0.002658625622
612	0.002655898741
613	0.002653638521
614	0.002651728086
615	0.00264898698
616	0.002646804862
617	0.002646055918
618	0.002640715683
619	0.002639214448
620	0.002637697035
621	0.00263560864
622	0.002633284543
623	0.002632067823
624	0.002631085409
625	0.002629571064
626	0.002627879037
627	0.002621230034
628	0.002618380142
629	0.002616981556
630	0.002615914346
631	0.002614141706
632	0.002612635171
633	0.002609786395
634	0.002608258104
635	0.002607445283
636	0.002604463455
637	0.002603088299
638	0.002600582336
639	0.002597317387
640	0.0025959453
641	0.002593612277
642	0.002591899608
643	0.002590243006
644	0.002589052506
645	0.00258409302
646	0.002582901404
647	0.002581220813
648	0.00257934664
649	0.002576873034
650	0.00257262093
651	0.002570071731
652	0.002568882347
653	0.002567485155
654	0.002566028271
655	0.00256434517
656	0.002561926514
657	0.002557937725
658	0.002556523798
659	0.002555768717
660	0.002554943345
661	0.00255353918
662	0.002551344509
663	0.002550354007
664	0.002547060049
665	0.002545581965
666	0.00254471531
667	0.002543852561
668	0.002541830552
669	0.00254118593
670	0.002540001846
671	0.002538708697
672	0.002537469941
673	0.002536347781
674	0.002534993545
675	0.002532853546
676	0.002531238506
677	0.002529978272
678	0.002526328112
679	0.002525289074
680	0.002523470689
681	0.002522826067
682	0.002519874643
683	0.002518671591
684	0.002516811644
685	0.002514828686
686	0.002512885337
687	0.002511850763
688	0.002502983937
689	0.002501327614
690	0.002498768374
691	0.002497042874
692	0.002495350568
693	0.002493379325
694	0.002492026206
695	0.002490532502
696	0.002489581608
697	0.002488969901
698	0.002488070053
699	0.002486381094
700	0.002484319476
701	0.00248236748
702	0.002480990651
703	0.002479442834
704	0.002477633374
705	0.00247651205
706	0.002474839828
707	0.002472089237
708	0.002470796647
709	0.002468066977
710	0.002466691821
711	0.002465373568
712	0.002458753016
713	0.002457443969
714	0.002456277178
715	0.00245451709
716	0.002452656028
717	0.002450687854
718	0.002449815062
719	0.002448687044
720	0.002447420673
721	0.002446748995
722	0.002445888198
723	0.002444894069
724	0.002443696038
725	0.002441601505
726	0.002440442246
727	0.002438903355
728	0.002437787889
729	0.002436368661
730	0.002435462955
731	0.002434642325
732	0.002433165079
733	0.002431741667
734	0.002429952291
735	0.002428046319
736	0.002426468377
737	0.002425198101
738	0.002422668429
739	0.002421838035
740	0.002420249493
741	0.002418914783
742	0.002417864867
743	0.002416969203
744	0.002415780935
745	0.002413917641
746	0.002412851546
747	0.002411962019
748	0.002411151988
749	0.002409830667
750	0.002408560949
751	0.002407348692
752	0.002406104915
753	0.002404041066
754	0.002402628533
755	0.002401552118
756	0.002400070129
757	0.002397844776
758	0.002396571432
759	0.002395479676
760	0.00239450033
761	0.002393099513
762	0.002391998551
763	0.002391341935
764	0.002390292019
765	0.002389414765
766	0.002388307667
767	0.002387344779
768	0.002385866696
769	0.002384913292
770	0.002383740923
771	0.002381209855
772	0.002380003735
773	0.002378886874
774	0.002377079088
775	0.002376154693
776	0.002375323184
777	0.002373902841
778	0.002370049895
779	0.002368881152
780	0.002367084802
781	0.002365975473
782	0.002365122207
783	0.002364506037
784	0.00236224219
785	0.002360415995
786	0.002358785054
787	0.00235645761
788	0.00235564228
789	0.00235228305
790	0.002350666894
791	0.002349899261
792	0.002348338613
793	0.002347547829
794	0.002345944782
795	0.002345089842
796	0.002344306032
797	0.002343010931
798	0.002339705815
799	0.00233839342
800	0.002337541688
801	0.002336429988
802	0.002335489972
803	0.002331076085
804	0.002329272344
805	0.002328707359
806	0.002327629967
807	0.002326435283
808	0.002325264309
809	0.002324581613
810	0.002324058189
811	0.002323509103
812	0.002321210947
813	0.00231942966
814	0.002318774857
815	0.002317335546
816	0.002315882567
817	0.002314267526
818	0.002313108407
819	0.002312071322
820	0.002310576642
821	0.002309238864
822	0.002306977806
823	0.002305743653
824	0.002304820653
825	0.002303803651
826	0.002302795297
827	0.002301169935
828	0.002300482915
829	0.002299509567
830	0.002298654349
831	0.002295508924
832	0.002294764722
833	0.002294102807
834	0.002292374378
835	0.002290141215
836	0.00228923523
837	0.002287403874
838	0.00228627474
839	0.002285140167
840	0.002284104616
841	0.002282856655
842	0.002281875357
843	0.002280910377
844	0.002280116106
845	0.002278666196
846	0.002277743196
847	0.002276424246
848	0.002274677547
849	0.002272884266
850	0.002271591954
851	0.002269512763
852	0.002268616681
853	0.002267467463
854	0.002266021876
855	0.002264886745
856	0.002263382581
857	0.002260940773
858	0.002259920982
859	0.002259016113
860	0.002258362984
861	0.002255871525
862	0.002254809057
863	0.002253468769
864	0.002252641583
865	0.002251745082
866	0.002250533801
867	0.002249476633
868	0.002248009568
869	0.002246888244
870	0.002246240554
871	0.002243783126
872	0.002243342964
873	0.002242392629
874	0.002241292225
875	0.002240351094
876	0.002238449028
877	0.002237444439
878	0.002236020469
879	0.002234663863
880	0.002233889536
881	0.00223336667
882	0.002232790527
883	0.002232174496
884	0.002230711057
885	0.002228615549
886	0.002227886688
887	0.002226562997
888	0.002225249067
889	0.002223753969
890	0.002221431825
891	0.002219932682
892	0.002218754176
893	0.002217861162
894	0.002216586842
895	0.002215253387
896	0.00221349832
897	0.002211516199
898	0.002210979944
899	0.002210149272
900	0.002209296982
901	0.002207450006
902	0.00220612729
903	0.002204571244
904	0.002203606543
905	0.00220100881
906	0.002199608689
907	0.002198201317
908	0.002197720849
909	0.002196327981
910	0.002195307074
911	0.002194549762
912	0.002193584643
913	0.002192404324
914	0.00219165817
915	0.002190677151
916	0.002189198928
917	0.002188404518
918	0.0021862171
919	0.002185460764
920	0.002184605267
921	0.00218320138
922	0.00218231771
923	0.002181175327
924	0.002180627078
925	0.00217969292
926	0.002178564623
927	0.002177698526
928	0.002176045271
929	0.002172811005
930	0.002172022313
931	0.002170527494
932	0.00216982039
933	0.002168966148
934	0.002167783179
935	0.002166632009
936	0.00216538377
937	0.002164739985
938	0.00216400959
939	0.002162938615
940	0.002161702787
941	0.002160595968
942	0.002159817457
943	0.00215902737
944	0.002157920272
945	0.002156768266
946	0.002154980284
947	0.002154232317
948	0.002153267197
949	0.002152179067
950	0.002149584681
951	0.002148814678
952	0.002147491683
953	0.002146662266
954	0.002144071925
955	0.002143222843
956	0.002141347275
957	0.002140727897
958	0.002140036135
959	0.002139068087
960	0.00213852988
961	0.002137455417
962	0.002136428653
963	0.002135583616
964	0.002134372893
965	0.002132860082
966	0.002131270006
967	0.002129930694
968	0.002128532247
969	0.002127228359
970	0.002126227954
971	0.002125370783
972	0.002124580836
973	0.002122777792
974	0.002121836522
975	0.002120768614
976	0.002119557891
977	0.002118906575
978	0.002117939503
979	0.002116916226
980	0.00211588709
981	0.002114791987
982	0.002113979306
983	0.00211296872
984	0.002111874313
985	0.002110637928
986	0.002109998607
987	0.00210898816
988	0.002108283149
989	0.002107768093
990	0.002106665737
991	0.002105938271
992	0.002103973863
993	0.002103108602
994	0.002100888828
995	0.002099923429
996	0.002099082576
997	0.002098322335
998	0.002097058475
999	0.00209643826
